song_id,artist_familiarity,artist_hotttnesss,artist_id,artist_mbid,artist_playmeid,artist_7digitalid,artist_latitude,artist_longitude,artist_location,artist_name,release,release_7digitalid,song_hotttnesss,title,track_7digitalid,similar_artists,artist_terms,artist_terms_freq,artist_terms_weight,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,segments_start,segments_confidence,segments_pitches,segments_timbre,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,sections_start,sections_confidence,beats_start,beats_confidence,bars_start,bars_confidence,tatums_start,tatums_confidence,artist_mbtags,artist_mbtags_count,year
"SOWHSLN12AB01875F0",0.5666616579558601,0.4183566807740786,"ARGE4J31187B9B41EE",1ade81bb-18b9-4060-81d9-9a2bfe342c7c,-1,311898,62.19845,17.55142,"Sweden","Sofia Karlsson","S\xc3\xb6der Om K\xc3\xa4rleken",519413,0.3725300393660796,"Bl\xc3\xa5sut",5746776,,,,,22050,1532afe10407e48188a3deab38055512,0.0,0.0,3.402,0.0,6,0.341,-10.062,1,0.367,158.18,205.16,1,0.0,TRAIXTR128F9352D40,,,,,,,,,,,,,,,,,,2009
"SOXHBWK12A8C133D3D",0.5601953724647579,0.3864267491428221,"AROQWIB11F4C83E5DC",,1019,10043,,,"","b"Mario Piu'"","Communication (Remix)",195297,0.21204540548371908,"Communication (More Mix)",2124561,,,,,22050,576fa7e4226ec65e649204f4a3a6f854,0.0,0.0,10.966,0.0,7,0.774,-9.3,0,0.518,351.747,133.015,4,0.0,TRAIXEO128F424AD97,,,,,,,,,,,,,,,,,,0
"SOPGSVK12A8C13CD10",0.5838738827923154,0.3259873912685581,"AR6RG8J1187B9A815C",a6411c07-f110-43c5-abfc-863bec3a4683,-1,267357,51.50632,-0.12714,"London","The Frantic","Audio & Murder",777967,nan,"Rock & Roll Renegade",8608162,,,,,22050,c083c1dd28479488cfe263a62c559ce7,0.0,0.0,0.0,0.0,9,0.635,-5.22,1,0.488,146.155,112.09,4,0.0,TRAIXJZ12903CEDB1D,,,,,,,,,,,,,,,,,,0
"SOJBRYI12A6D4F80EF",0.7078399684415906,0.5324458709594074,"ARYML1P1187B9AF39B",d2db1078-c170-4e22-b261-14f3ad60a690,-1,4705,,,"Georgia","Devo","Q: Are We Not Men?  A: We Are Devo / Devo Live",28253,0.5096409655518045,"Soo Bawlz",309588,,,,,22050,8dad9f8096c7002f0bf6cd616105ac8b,0.0,0.0,0.16,0.0,9,0.805,-11.714,1,0.524,133.846,155.26,4,0.813,TRAIXQL128F1467D66,,,,,,,,,,,,,,,,,,1979
"SOTWSZN12AB0187523",0.4474420918125452,0.28359445557123003,"ARY97R61187B9AF262",d6acbf85-0dbe-4cef-aa24-b3aaa44dba75,162827,184888,,,"","Ruffneck","Ma Motivation",646640,nan,"b"C'Est Moi L'BO$$"",7163630,,,,,22050,304a891401d5e1d188997a8afe69943b,0.0,0.0,0.386,0.0,7,0.529,-5.411,1,0.607,199.709,134.245,4,0.62,TRAIXNZ128F934D8A9,,,,,,,,,,,,,,,,,,0
"SONWBTR12A6D4FCFFE",0.579309488079539,0.3702735189662959,"ARK0VFZ1187FB4309B",2bb81df0-e9e2-42ee-9708-d30b0c85d946,15108,4911,,,"DURHAM North Carolina","Shirley Caesar","b"He's Working It Out For You"",128937,nan,"Wait On The Lord  (LP Version)",1335222,,,,,22050,9506e71f822c8de61f70cf7c4e97e73e,0.0,0.0,0.0,0.0,8,0.71,-12.411,1,0.583,399.743,154.483,3,0.501,TRAIXZQ128F423098F,,,,,,,,,,,,,,,,,,0
"SOOKZLP12A8C13F561",0.6328520165748289,0.41179782681526267,"ARS8KBY1187FB4BC7E",9034f787-3e79-44fe-89c1-8a082d556eec,2629,11144,39.95227,-75.16237,"Philadelphia PA","Kurupt_ Rosco_ Jayo Felony & 40 Glocc","Kalifornia Love",120256,nan,"She Flock To Me",1258958,,,,,22050,3b887449650062063e695b009cf68332,0.0,0.0,0.0,0.0,10,0.328,-14.922,0,0.431,187.786,174.762,4,0.0,TRAIENF128F42AAA41,,,,,,,,,,,,,,,,,,0
"SOPWKOX12A8C139D43",0.8457688664485438,0.7888059351620142,"ARF2EHS1187B994F4E",6ffb8ea9-2370-44d8-b678-e9237bbd347b,1858,1246,36.16778,-86.77836,"Nashville Tennessee","Kings Of Leon","Youth & Young Manhood",429695,0.9102250754999608,"Genius",4794189,,,,,22050,41d29b1420e4e6d9acf8bf7bd09505ee,0.0,0.0,0.173,0.0,7,0.664,-6.538,1,0.696,156.415,125.875,1,0.0,TRAIELD128F92DC682,,,,,,,,,,,,,,,,,,2003
"SOHANQX12A8C13C2C4",0.5593175024118211,0.43700191865316,"ARDK87R1187B98D51C",c826bda4-4f4f-4746-81ba-5f66ac9c95e5,40420,56379,,,"San Francisco CA","b"Flamin' Groovies"","Teenage Head",302022,0.6616513907264476,"Evil Hearted Ada",3412798,,,,,22050,2f321df5f679e04a2ceb149d123f7f6b,0.0,0.0,0.293,0.0,4,0.581,-5.24,1,0.401,195.274,235.405,4,1.0,TRAIEWD128F42A0039,,,,,,,,,,,,,,,,,,1971
"SOEMYLB12AB0182CFA",0.48446304405210033,0.3425370031626706,"AR126G61187B9B88A6",7ede4a5c-b55d-48d4-bf5a-55ced3597ae8,174198,356925,,,"","Candy Lo","Miao......",552858,nan,"Ji Nian Pin",6113251,,,,,22050,4e122c26fc3c3518f8cb58b8a4390f7c,0.0,0.0,0.223,0.0,0,0.569,-8.951,1,0.563,238.219,235.903,7,1.0,TRAIEUH128F93363F7,,,,,,,,,,,,,,,,,,0
"SODKEQI12AB018D636",0.592494980055643,0.35062894689721674,"AR1VCLT1187FB4C8AC",30e1fa3d-f70f-434e-9ad0-110d077fce02,-1,88647,,,"","Tum Tum [DJ Drop Mix]","The Definition Of A Zilla\x19Naire [DJ Drop Mix]",722155,nan,"b"Definition Of A Zilla'Naire"",8004999,,,,,22050,4b2e45f55647632ccd082c4f16ae9a4d,0.0,0.0,5.515,0.0,5,0.44,-9.285,1,0.329,87.144,159.252,4,0.0,TRAIEYQ12903CD18C5,,,,,,,,,,,,,,,,,,0
"SONLIAJ12A8C133459",0.5209330793305875,0.2060203719845676,"AR695PK1187B996E35",6e82e5d9-c7ae-4de1-8691-be6e870b294c,-1,185262,54.6904,-1.2323,"West Hartlepool England","The Jeremy Spencer Band","Flee",146604,0.26465165838973526,"b"Travellin' (Album Version)"",1528403,,,,,22050,3d61afac29e7fde8e951a089d9aed505,0.0,0.0,0.16,0.0,4,0.917,-9.1,1,0.763,198.722,116.137,4,0.876,TRAIESZ128F42555B4,,,,,,,,,,,,,,,,,,0
"SOWNJJD12A6D4F9E34",0.7326033944243092,0.49705095869202826,"ARLR9U31187B9A71AD",794c6bf2-3241-416f-9b8f-24e2d84a1c4b,5515,14590,42.32807,-83.7336,"Ann Arbor MI","The Stooges","1970: The Complete Fun House Sessions",65428,nan,"Studio Dialogue (#19)",682249,,,,,22050,1ed0c0cd57a4afd655955ac87c84bd9f,0.0,0.0,0.241,0.0,11,0.0,-22.115,0,0.0,43.911,100.353,3,0.792,TRAIETL128F14B0696,,,,,,,,,,,,,,,,,,0
"SOGHGOM12A67ADC18F",0.4139599417431624,0.3165494603255641,"AR3U3G01187FB58BA7",48aed1b2-d62a-4037-be72-f16e4262519a,-1,21195,,,"","Christie Hennessy","The Platinum Collection",67443,nan,"Roll Back The Clouds",704360,,,,,22050,d8046bd2b04bcb8b390e9cb8de206b17,0.0,0.0,2.206,0.0,9,1.0,-15.673,1,1.0,313.295,126.488,4,0.892,TRAIEPK128EF340961,,,,,,,,,,,,,,,,,,0
"SOHLAYJ12A58A7EC8D",0.3107765232758942,0.22842866681038249,"ARPB4TX1187B98DDEA",8b198672-7752-4b5f-9f7e-383852082581,-1,172632,,,"","Marga Gomez","Hung Like A Fly",225440,nan,"Introduction",2466102,,,,,22050,bf5982e612d2514fe20f39e5b6f08f13,0.0,0.0,0.067,0.0,6,0.178,-13.467,1,0.312,26.932,104.618,3,0.059,TRAIEYB128F4212FFE,,,,,,,,,,,,,,,,,,0
"SOVAIXW12AB0184398",0.4161410224693502,0.33109012633891616,"ARSDSMG1187B98CB59",0e04e04c-bdfe-4a0e-a311-a2190bd6d72c,18554,31296,40.71455,-74.00712,"New York NY","Eddie Cantor","All Time Greats",563109,0.21204540548371908,"b"That's The Kind Of Baby For Me"",6232885,,,,,22050,df54ab0fe20555e75a5fedbf6fcf02f9,0.0,0.0,0.24,0.0,5,0.57,-24.705,1,0.502,139.424,122.887,3,0.924,TRAIEXH128F9353678,,,,,,,,,,,,,,,,,,2000
"SOMNUEC12A8C13D9D3",0.46642699995204817,0.35148963247073306,"ARXKXC71187B99AA0E",baf3ec10-b10a-46fa-bffc-550ea1220b14,56309,20042,,,"","Roberto Roena","Apollo Sound V",731981,0.0,"Oriza Eh",8109172,,,,,22050,ab309cbf06dc4f1948208d904c9f827a,0.0,0.0,0.343,0.0,1,0.712,-6.648,1,0.556,205.276,126.291,7,1.0,TRAIEYP12903CEAF17,,,,,,,,,,,,,,,,,,0
"SOOCPDS12A8AE469F0",0.8457688664485438,0.7888059351620142,"ARF2EHS1187B994F4E",6ffb8ea9-2370-44d8-b678-e9237bbd347b,1858,1246,36.16778,-86.77836,"Nashville Tennessee","Kings Of Leon","Charmer",280211,0.5656665821993944,"My Party (Kenna Remix)",3123852,,,,,22050,607521c751a7592752926bd5cfa248c3,0.0,0.0,3.077,0.0,11,0.682,-6.205,0,0.449,219.852,127.006,4,0.589,TRAIBXQ128F425E6A5,,,,,,,,,,,,,,,,,,2007
"SOPPACU12AB017EA7E",0.6465276371908483,0.33364914079207836,"ARVKAWO11F50C47C9A",,74894,30026,,,"","Pentangle","Sweet Child",754127,nan,"Hole In The Coal",8348011,,,,,22050,4672e044d6e2591dd24efaaf00cca174,0.0,0.0,0.177,0.0,4,0.223,-17.15,0,0.205,148.138,121.884,4,1.0,TRAIBYS12903CAE55D,,,,,,,,,,,,,,,,,,0
"SOULUVY12A8C13A6CE",0.49428210188811733,0.38381866168814227,"ARIP54S1187FB53259",fce05c7c-af64-4a28-b8e3-da0a5e9c5839,-1,13234,,,"","Jaime Urrutia","En Joy",212126,nan,"Suite nupcial (directo Enjoy 07)",2308415,,,,,22050,61b877efbc2c6cd90c6147f00d9c8859,0.0,0.0,0.0,0.0,2,0.746,-4.316,1,0.56,207.673,72.91,4,0.571,TRAIBZF128F4275B4A,,,,,,,,,,,,,,,,,,0
"SOIBEXL12A8AE46975",0.7700406945158101,0.5436811066612864,"AR4WHYC1187B9896E7",9689aa5a-4471-4fb4-9721-07cecda0fa9f,4096,2161,,,"Queens NY","A Tribe Called Quest","The Best Of",280531,0.7040988390054747,"Scenario",3132283,,,,,22050,c0112878cc8fc5ffe0296a31d36945b8,0.0,0.0,0.0,0.0,2,0.161,-10.086,1,0.384,248.581,102.829,4,1.0,TRAIBXJ128F4260700,,,,,,,,,,,,,,,,,,1991
"SOLLRRJ12AB01889BF",0.3591299659014567,0.2741977710890841,"ARODP5P1187FB40142",0ef41d78-6a69-44fa-b355-23581a88990a,47311,10627,,,"","Eddie Cano","Here is Fabulous Eddie Cano",461028,nan,"Green Fields  (Album Version)",5133198,,,,,22050,7e1850dd47ce419c03e9db719dd75dbc,0.0,0.0,0.0,0.0,0,0.698,-15.71,0,0.715,145.548,126.029,1,0.046,TRAIBJP128F932B2FF,,,,,,,,,,,,,,,,,,0
"SOLIQZK12A6D4FB91D",0.5532839112888692,0.34613566732493495,"AR7AA2D1187B98B415",3c5eed42-c846-4c57-82d0-47b9ba9ccd14,-1,42826,,,"Los Angeles CA","Shade Sheist / DJ Vice / DJ Echo / Damizza","Informal Introduction",56789,0.0,"Holla Boyz Outro",590107,,,,,22050,52235e6c87bc0134a0255275b5801935,0.0,0.0,0.143,0.0,6,0.018,-6.016,0,0.254,78.721,180.005,5,0.934,TRAIBHP128F149C2ED,,,,,,,,,,,,,,,,,,0
"SOUKQFT12A58A7B3CA",0.39925338995709225,0.2819951088354685,"AR72THZ1187B9974EF",1ac1deee-861c-49f2-8cec-32d8da31ef18,119556,19047,,,"","Andy Russell","Great Gentlemen Of Song / Spotlight On Andy Russell",27703,nan,"Easter Parade (1992 Digital Remaster)",306576,,,,,22050,31bc6b0e78bd4e830e9a73122d8d3763,0.0,0.0,0.392,0.0,7,0.69,-15.413,1,0.597,183.71,36.773,4,0.0,TRAIBHW128F146721B,,,,,,,,,,,,,,,,,,0
"SOEBXBQ12A8AE47F49",0.4704146136831491,0.3102989963854615,"ARU2JAB1187FB50C72",ea7e2bb8-bfb5-4307-a4c5-68df453de287,37004,4931,,,"","David Meece","Front Row",185937,0.2854586341256211,"Gospel Train (LP Version)",2014819,,,,,22050,bae6e9057938da02e2da618cfa3fe739,0.0,0.0,0.398,0.0,7,0.809,-6.429,1,0.729,185.338,162.995,4,0.0,TRAIBWR128F42390B3,,,,,,,,,,,,,,,,,,0
"SOWEKTS12A6310F101",0.8045235206697148,0.5864333787181634,"AR6892W1187B9AC71B",847e8284-8582-4b0e-9c26-b042a4f49e57,1275,23,,,"London England","Placebo","The Bitter End",299,0.6973488123429205,"Evalia",2985,,,,,22050,e57b3ef9758c1ae384fa5f0fde044f36,0.0,0.0,0.403,0.0,6,0.725,-10.942,1,0.658,240.692,78.245,4,0.567,TRAIBMN128E0780C96,,,,,,,,,,,,,,,,,,2003
"SONPLPJ12AC4685296",0.508731241151298,0.3329309511939064,"ARRVUWA1187B9A0FE2",be725fe7-b2e7-4c66-ad1d-6612055684ab,16692,3441,21.51102,-77.80679,"Cuba","Orquesta Arag\xc3\xb3n","Mamb\xc3\xb3 Inspiraci\xc3\xb3n - Primeras Grabaciones 1953-1955",695511,nan,"Mambo del Beso",7720412,,,,,22050,a74d7215225fc84573cda186a0fe9e0c,0.0,0.0,0.351,0.0,6,0.622,-16.394,1,0.53,180.396,131.568,1,0.0,TRAIKPO12903D0322C,,,,,,,,,,,,,,,,,,0
"SOCVTUH12AC90978F1",0.42830026735594934,0.37123757358135073,"AR2G8UI1187FB3F33C",19ae1de4-1b15-45a0-9104-2d489a2df1cf,40256,175644,63.03654,-149.10568,"Knobel AK","Barbara Fairchild","He Kept On Loving Me",601433,nan,"Boulevard In Heaven",6677719,,,,,22050,59feb33c89d5b27bf2d5fe22babe438d,0.0,0.0,0.257,0.0,9,0.373,-8.961,1,0.606,226.644,91.739,5,0.558,TRAIKFW12903CF26E3,,,,,,,,,,,,,,,,,,0
"SOLRPYX12AB0184061",0.529379509181369,0.3430109140487191,"ARXFAOQ1187B9A3616",339248fd-883b-4b2d-8803-62a7ded53e23,-1,418941,18.11526,-77.27348,"Jamaica","Dave And Ansel Collins","Double Barrel",804421,0.2623089972119452,"Two Four One",8891953,,,,,22050,1deca541cc33f56214c3cd742f98ef59,0.0,0.0,0.299,0.0,2,0.395,-14.3,1,0.772,139.244,117.157,4,0.0,TRAIKVZ12903CBF0F3,,,,,,,,,,,,,,,,,,1971
"SOCVMHO12A6D4F9C77",0.6815813054346181,0.47940767557514763,"ARODBRG1187FB3FD99",172e1f1a-504d-4488-b053-6344ba63e6d0,10506,451,-36.35484,146.32611,"Wangaratta Victoria Australia","Nick Cave & The Bad Seeds","Murder Ballads",738,0.476435219642529,"Stagger Lee",5972,,,,,22050,3c34b2c3dccaf64323f5d4afa1f03804,0.0,0.0,0.444,0.0,7,0.768,-9.29,1,0.631,294.963,153.768,4,0.559,TRAIKSH128E07816DF,,,,,,,,,,,,,,,,,,1996
"SOVRIRM12A8C13B476",0.49679462785104384,0.36526089322010724,"ARGUACZ1187FB3F35C",6fe09087-5693-4189-aa12-8d148f294121,17351,41463,41.68676,-85.97567,"Elkhart IN","Connie Smith","The Essential Connie Smith",295597,0.42744657148843085,"b"I'll Come Running"",3325635,,,,,22050,b7a78f5dd3ecacffa463f80ac4957174,0.0,0.0,0.334,0.0,4,0.036,-9.089,0,0.366,121.574,124.916,4,0.0,TRAIKBB128F428AD73,,,,,,,,,,,,,,,,,,2001
"SOPYPCN12A58A7A856",0.4662622096456242,0.3696098345548582,"AR0B6VD1187B99C293",ba65d1ee-bcf9-45b0-8dbf-5032d6c1cad0,-1,170420,34.47326,-119.05505,"Ventura County CA","Uphill Battle","Wreck of Nerves",223470,0.2603382425674305,"Thresh Hold",2441372,,,,,22050,d614d44f0d88b75a673ce5c88a39c05f,0.0,0.0,0.0,0.0,7,0.235,-1.545,1,0.509,161.28,108.252,7,0.57,TRAIKBM128F429160A,,,,,,,,,,,,,,,,,,2004
"SORVEEG12A670200D2",0.5602019118086116,0.37522396707186795,"ARN8YG41187B99A480",a82e227c-2262-40b5-a06b-40ef4e5c33ce,-1,4607,,,"","Moments In Grace","Moonlight Survived",5402,0.4051157216913865,"Broken Promises (album version)",62184,,,,,22050,62a71b06885664cf3dd355fe532d83e5,0.0,0.0,4.174,0.0,10,0.318,-6.214,1,0.389,189.933,145.147,4,0.48,TRAIKAW128E0785000,,,,,,,,,,,,,,,,,,2004
"SODANTC12A8C13438C",0.3511824538830121,0.08016693866425,"AR051KA1187B98B2FF",9db08847-f7a8-4cd2-a425-3ab4adc5b4d3,-1,229621,,,"","Wilks featuring pee wee ellis","Brightess night",288450,nan,"Boogie",3237576,,,,,22050,5ff32fd78563ef413f2b15f7dee16a57,0.0,0.0,0.0,0.0,1,0.046,-11.302,1,0.531,202.937,89.026,4,1.0,TRAIKRJ128F4275BED,,,,,,,,,,,,,,,,,,0
"SOAHDEK12A8C13A82E",0.4399076581433077,0.31155917564728197,"ARQVLQJ1187B98F11F",36be323a-edfd-49a3-ac25-a02ef6a2c351,68721,12983,,,"","Mau Mau","Sauta Rabel",160073,nan,"Neir",1680924,,,,,22050,8ba4f1c4daf2ec06d549f322a675893a,0.0,0.0,0.44,0.0,1,0.089,-7.921,1,0.603,245.365,162.134,4,0.0,TRAILTN128F42796DB,,,,,,,,,,,,,,,,,,1992
"SOKYOFO12AF72A2F06",0.9057768886660886,0.5984585009824434,"ARK9TRQ1187B99C095",b7ffd2af-418f-4be2-bdd1-22f8b48613da,-1,7338,41.50471,-81.69074,"Cleveland OH","Nine Inch Nails","Survivalism",71603,nan,"Survivalism",751332,,,,,22050,5e5b15e0c787ab9f4d420e72c3e50424,0.0,0.0,3.181,0.0,9,0.203,-6.787,0,0.516,254.258,86.624,3,1.0,TRAILFA128EF349FE5,,,,,,,,,,,,,,,,,,2007
"SOUPPFT12AB01849D5",0.6415251361910892,0.38718194162247555,"ARA0YAE1187B9B1D16",56ad0acd-c2aa-4293-a71a-eede69bd08f0,-1,12329,35.21962,-80.01955,"North Carolina","John Brown","John Brown Or Die: A Revival You Can Believe In",665465,0.0,"Sarah Palin {I Wanna Lay Pipe}",7376642,,,,,22050,7c131f2cecb78c7426e4a6548a0d5284,0.0,0.0,0.125,0.0,0,0.535,-6.562,1,0.319,214.843,129.977,4,0.825,TRAILRO12903CAF936,,,,,,,,,,,,,,,,,,0
"SOKSBCY12AB01814A4",0.5576926171014748,0.35943855675556824,"AR4F94Q1187FB43432",ccf5a7c4-cde4-47ae-b2f2-e9ce84636f4c,160506,368032,,,"","D\xc3\x89SOL\xc3\x89","Perdus Corps et Biens",416731,nan,"Provisoirement",4635193,,,,,22050,b3bd10eae7cc337dc695c796162f68b0,0.0,0.0,0.0,0.0,0,0.009,-10.499,0,0.467,130.194,77.581,4,0.144,TRAILIV128F932C85E,,,,,,,,,,,,,,,,,,0
"SORYFNI12AF72A2B2C",0.7126752513111311,0.5633626935877487,"ARHTHC01187B9B6D2A",f197a6e3-dc1a-4332-b9f6-fbf74eece637,10813,1641,,,"St. Louis MO","Michael McDonald","Motown II",8350,0.4537136666933242,"Nowhere To Run",51388,,,,,22050,6492c135a69a17afd2075674a8ef9ac3,0.0,0.0,0.322,0.0,0,0.458,-4.222,0,0.449,181.725,128.968,4,0.971,TRAILUH128E0784D6D,,,,,,,,,,,,,,,,,,0
"SODZLWS12A8C136414",0.5612723226124551,0.3778525570354872,"AR5IHI31187B998618",2db6e9c3-5aa1-4876-9ec6-8f18c75d5210,6630,90217,,,"","Pascal Obispo","b"Un Jour Comme Aujourd' Hui"",289903,0.0,"Chlore",3250137,,,,,22050,92b00f3bb35e612b007f5e6599b3cd05,0.0,0.0,0.769,0.0,5,0.488,-13.691,0,0.634,209.717,139.98,4,0.29,TRAILLW128F4278C90,,,,,,,,,,,,,,,,,,1994
"SOMURVQ12A67AD741A",0.7126621633671405,0.43069704628908106,"ARCF06I1187B995398",3dfb71a2-2e06-4a69-8839-3e1fc07e92ea,7897,16967,,,"","K-OS","Atlantis - Hymns for Disco.",60049,0.5437882725011005,"AquaCityBoy",622069,,,,,22050,1f4960b425264a8b1e22d69e7cf36ac2,0.0,0.0,0.0,0.0,10,0.459,-5.095,0,0.463,152.764,78.971,4,0.954,TRAILKS128F14A3AC9,,,,,,,,,,,,,,,,,,2006
"SOMKCIK12AB018D1D2",0.5963498543267984,0.4184295978846103,"ARIIEQL1187FB5CE68",575ce447-e37e-4810-a4a2-c3a346455048,125005,163292,41.26069,-95.93995,"Omaha NE","Buddy Miles","Greatest Christmas Hits",667952,nan,"Santa Claus Is Coming To Town",7405709,,,,,22050,ba62bd9b6a0bdc9de9160641760a1291,0.0,0.0,0.305,0.0,4,0.822,-6.736,1,0.191,170.046,130.173,4,0.181,TRAILTA12903CB69A4,,,,,,,,,,,,,,,,,,0
"SOCFPZG12AB0181461",0.434510981487115,0.33672684140890796,"AR202MX1187B9B0383",4910c255-cd1c-4f3e-a2c1-6e419b162220,17301,34985,,,"","Tanto Metro & Devonte","Riddim Driven: Coolie Skank",463667,0.0,"Fat Tianne",5160453,,,,,22050,423f14313e1f0e8305b935ef5f85edd8,0.0,0.0,0.409,0.0,4,0.602,-8.148,1,0.53,204.034,79.916,3,1.0,TRAILTB128F9331D75,,,,,,,,,,,,,,,,,,0
"SOXHGFE12AAF3B1DC8",0.9473275066349645,0.6072572795814319,"AR03BDP1187FB5B324",45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,267,214,34.05349,-118.24532,"Kentwood LA; Los Angeles CA","Bob Sinclar","Lala Song The Remixes",589751,nan,"Lala Song (Matesi DJ "Silverstatix"remix",6542496,,,,,22050,33e7529758c7e35b825a1a8577191a9b,0.0,0.0,0.084,0.0,4,0.281,-6.635,1,0.348,334.565,127.932,3,0.454,TRAILNM12903CD17D2,,,,,,,,,,,,,,,,,,0
"SOERWLL12AB0189813",0.582365878546936,0.3028554195218622,"ARGBGC71187FB3DD0B",4eb42e20-021e-40e3-897c-d0ae81d988fd,-1,388422,,,"","DJ Nasty","Tha Remixes Vol. 19",810202,nan,"Houston Anthem",8959929,,,,,22050,9557d89cf15eaac0f81777f9f3fd177a,0.0,0.0,0.0,0.0,1,0.382,-3.586,0,0.489,185.214,145.008,4,0.814,TRAIYIW12903CCF8CB,,,,,,,,,,,,,,,,,,0
"SOJUGKQ12A8C13A83A",0.6987704777958721,0.39945172400502926,"AR1PCLK1187FB5BBFF",5894dac5-0260-4175-b36e-e34680a859d6,-1,1796,40.14323,-74.72671,"New Jersey","Angelo Badalamenti","Mulholland Drive",36831,0.6748338760608498,"Dinner Party Pool Music",2266621,,,,,22050,42ba6dcab7f2909afd59f845bf36041b,0.0,0.0,0.0,0.0,1,0.267,-23.476,0,0.348,80.225,90.336,7,0.0,TRAIYWQ128F426BC5C,,,,,,,,,,,,,,,,,,2001
"SOAPEEL12A81C21ADE",0.4268827623466008,0.3333034182734665,"ARBB58Y1187B9B621B",1c701b15-54f5-4de2-8e17-1a9e3b167a6b,61305,9766,,,"","Bill & Gloria Gaither","Turn Your Radio On",275489,0.0,"Til The Storm Passes By",3066190,,,,,22050,0b90d573e36d33c7f32412dc11677f04,0.0,0.0,0.545,0.0,10,0.727,-17.452,1,0.688,170.98,75.06,3,1.0,TRAIYWE128F4251FE0,,,,,,,,,,,,,,,,,,0
"SOELJKL12A8C13C57C",0.5478016560470647,0.3694705106202198,"ARKO7AO1187FB5664B",7a4311d2-5f0e-40df-b03d-ac4a5465b236,61977,123275,,,"","Tin Hat Trio","Helium",160733,nan,"Width Of The World",1697075,,,,,22050,abc3e59651f1829f4c8b4f84275f1d76,0.0,0.0,0.0,0.0,7,0.895,-12.957,1,0.778,391.216,144.012,3,0.708,TRAIYFL128F427D658,,,,,,,,,,,,,,,,,,2000
"SONQNPM12A67020A32",0.9178639058476191,0.9082026192084819,"ARKU3Z61187FB51DCA",73e5e69d-3554-40d8-8516-00cb38737a1c,2544,10653,13.11199,-59.59895,"St Michael Barbados ","Rihanna","Music Of The Sun",15269,0.668601100986255,"Music Of The Sun",159430,,,,,22050,cb54a9ebfd24189fd0b54724ce80ecab,0.0,0.0,0.125,0.0,0,0.647,-8.298,1,0.547,230.023,85.976,4,0.973,TRAIYDL128E0791583,,,,,,,,,,,,,,,,,,2005
"SOEUTRM12AB017E140",0.5889595718963023,0.33124182407734337,"ARYI8NC1187B994FE9",3a884d9f-3fa7-4f49-87ae-74580c5cfcd0,74313,105143,44.00118,-71.6342,"New Hampshire USA","Venice","More Than One Love",630373,nan,"More Than One Love",6995822,,,,,22050,6d3aec4a1cbb49b21a1076789dae82ce,0.0,0.0,0.0,0.0,4,0.67,-9.236,0,0.371,174.15,136.861,4,0.398,TRAIYWX128F9324B1F,,,,,,,,,,,,,,,,,,0
"SOJMUAN12AB0183911",0.8772137459246516,1.0825025567261237,"ARRH63Y1187FB47783",164f0d73-1234-4e2c-8743-d77bf2191051,843,822,,,"Atlanta GA","Kanye West","808s & Heartbreak",418092,0.8145172411734816,"Street Lights",4658357,,,,,22050,8e78dbd037927dbdce85479cf76c5676,0.0,0.0,0.197,0.0,1,0.58,-9.644,1,0.567,187.548,125.593,3,0.432,TRAIYZW128F9330F7D,,,,,,,,,,,,,,,,,,2008
"SOFPKRM12AC3DF6764",0.47157728151262823,0.33708930033210055,"ARVNDLR1187B99CA1B",b63b38ce-8dea-4f4b-b1af-2a874bfd8c48,-1,163885,35.30914,-98.52102,"Oklahoma","Dolce; Orange Factory","Fire",776019,nan,"Fire (Orange Factory Dub)",8585947,,,,,22050,16d4dd61308baa39b9bd235f3fc13c27,0.0,0.0,0.155,0.0,10,0.104,-6.497,0,0.484,403.203,202.052,3,1.0,TRAIYAV12903CE8475,,,,,,,,,,,,,,,,,,0
"SOJLJIE12AB017E507",0.6385906166612958,0.4160192338658662,"AR0WCZW1187B99F592",a3d655dd-4202-42b2-b1ba-bb96d2c4d4b3,-1,257157,,,"","Tommy Torres","Pegadito",328432,0.6874706409090017,"Pegadito",3695553,,,,,22050,81f9c665a9bc6da73d93163b63aff9c4,0.0,0.0,0.171,0.0,9,0.407,-7.492,1,0.535,206.454,165.977,4,0.614,TRAIYYA128F92E5A59,,,,,,,,,,,,,,,,,,0
"SOXFMSW12AB0186F4F",0.5654823506955199,0.3912425060150865,"ARV38Z81187B98E608",9fd77a47-5432-4aed-948b-4a10fb3de52b,89779,34024,,,"","The Jets","Back to Back - Atlantic Starr & The Jets",499719,nan,"Curiosity",5535222,,,,,22050,0d4ce4083ed02f7786a2edc16c52098a,0.0,0.0,0.217,0.0,10,0.12,-9.923,0,0.537,266.252,122.954,4,0.992,TRAIYAT128F931FEA5,,,,,,,,,,,,,,,,,,0
